MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,MAX_DRAWDOWN_LIMIT,PARTIAL_PROFIT_ENABLED,MACD_BUY_ENABLED,SELL_COOLDOWN_BARS,MACD_SELL_RSI_MIN,total_return,annual_return,max_drawdown,sharpe,trades,win_rate
10,20,0,0.85,0.35,0.15,0.2,0.5,False,True,5,95,0.5218369248416003,0.21501006760134933,-0.12087540030852571,0.9482482379895462,183,0.5252525252525253
10,20,0,0.85,0.35,0.15,0.2,0.5,False,True,5,90,0.5218369248416003,0.21501006760134933,-0.12087540030852571,0.9482482379895462,183,0.5252525252525253
10,20,0,0.85,0.35,0.15,0.2,0.5,False,True,3,95,0.5139534674896001,0.2120869184891041,-0.12711800845280133,0.9658394671748317,176,0.5520833333333334
10,20,0,0.85,0.35,0.15,0.2,0.5,False,True,3,90,0.5139534674896001,0.2120869184891041,-0.12711800845280133,0.9658394671748317,176,0.5520833333333334
10,20,0,0.95,0.4,0.15,0.2,0.5,False,True,5,95,0.5051709094523997,0.20882075932191912,-0.11534442112494786,0.9694278397342718,158,0.5348837209302325
10,20,0,0.9,0.4,0.15,0.2,0.5,False,True,5,95,0.5051709094523997,0.20882075932191912,-0.11534442112494786,0.9694278397342718,158,0.5348837209302325
10,20,0,0.95,0.4,0.15,0.2,0.5,False,True,5,90,0.5051709094523997,0.20882075932191912,-0.11534442112494786,0.9694278397342718,158,0.5348837209302325
10,20,0,0.9,0.4,0.15,0.2,0.5,False,True,5,90,0.5051709094523997,0.20882075932191912,-0.11534442112494786,0.9694278397342718,158,0.5348837209302325
10,20,0,0.85,0.4,0.15,0.12,0.5,False,True,3,90,0.5034910039340001,0.2081948533552329,-0.13128034963056265,0.9556630859198373,176,0.5360824742268041
10,20,0,0.85,0.4,0.15,0.12,0.5,False,True,3,95,0.5034910039340001,0.2081948533552329,-0.13128034963056265,0.9556630859198373,176,0.5360824742268041
10,20,0,0.85,0.4,0.3,0.12,0.5,False,True,3,90,0.5034910039340001,0.2081948533552329,-0.13128034963056265,0.9556630859198373,176,0.5360824742268041
